id	links	xcoord_p	ycoord_p
685	1	1656790.7735528017	438964.3204551621
686	3	1657191.2867176377	439271.9978796884
687	1	1657586.7236088836	439355.864669293
688	3	1657679.5984158188	442564.7733857841
689	1	1657088.8554798302	442519.39588261396
690	1	1618615.7303878823	466304.08808075037
691	3	1618591.0790341878	466824.9397961175
692	3	1618856.1782277885	468995.70773386204
693	3	1652315.4800549503	524185.63800328126
694	1	1652755.7101408686	525300.5938338805
695	1	1690075.3190407606	501556.93313544587
696	3	1687788.9194158406	503464.5542109833
697	3	1647062.91913954	435904.2223991719
698	1	1647631.8373313472	435899.4040853215
699	1	1608649.9821226578	493206.44048203324
700	3	1608718.8906178875	493254.73127185187
701	1	1608807.900766534	493223.41509128135
702	3	1613114.2438677961	514929.58988670475
703	1	1612719.0477986834	515229.6581761282
704	1	1646799.0779128408	523088.2695303671
705	3	1630606.7747662517	523663.53860268183
706	1	1632229.971301283	523947.56499700877
707	1	1597539.8688943328	436641.15247786144
708	3	1649042.1749515051	428990.865547163
709	1	1648126.523120005	429714.03243786754
710	3	1668060.3542762657	508187.0374164046
711	3	1668123.812338527	507692.7664945374
712	3	1684351.8393961466	477479.02599701233
713	1	1684518.9905754905	479594.1517136938
714	1	1611744.7499486397	501914.08660166775
715	4	1665443.0581189715	458531.32379867637
716	1	1666434.3812613417	457584.03564211825
717	3	1641633.3915087786	430505.1136366491
718	1	1640040.679751642	430737.07467683445
719	1	1636033.7325769176	503439.9370350118
720	3	1641911.9392897298	432333.00069369556
721	1	1641309.0297347477	432179.5998133724
722	1	1662732.3445927321	509137.40322593605
723	3	1664047.081012373	453590.8937698744
724	3	1658362.501789481	454217.3299660876
725	1	1659170.6172035036	454143.5698789187
726	3	1658335.3604225868	452982.14283816237
727	3	1644093.2932360263	440918.0183884032
728	1	1644742.055964312	441841.2284636466
729	3	1606762.8582521817	498076.19502273644
730	1	1607321.4087096497	498767.4564705969
731	1	1642854.288751611	443276.86000422604
732	3	1643410.3523702638	442613.2271692876
733	3	1644147.3914722244	442542.39519734884
734	3	1614313.5683600325	497596.57953576616
735	1	1613860.76458553	496871.13241253124
736	3	1685898.5249824214	511473.1273835306
737	3	1685853.8833882075	511521.6125364117
738	3	1626088.286906822	511387.1570532214
739	3	1626262.7024631093	511906.7546845563
740	3	1669302.6719400384	457759.7070480893
741	3	1670679.0720537105	453833.5028015065
742	1	1670718.7576117767	454340.5353226902
743	3	1665459.231144472	446517.87391397305
744	1	1664865.7608967614	446458.5353154123
745	3	1658247.2988686583	446394.00139074126
746	1	1657681.9759248297	446548.91524066014
747	3	1655604.8334531293	457621.6635502739
748	3	1655592.892981548	470746.13852640486
749	3	1665185.3263811243	433928.6927045244
750	1	1664852.2687111695	434295.08683500154
751	4	1655058.0176492943	477678.4750710848
752	3	1660123.8260018965	431034.77749299473
753	1	1660070.5273063418	431397.9015869867
754	3	1658875.4056105893	431046.2025753065
755	1	1659133.3716242658	432748.14797319664
756	2	1609530.9712955263	437850.4900674553
757	3	1662861.3867613391	472807.4612636143
758	3	1662815.336182669	472865.4602676807
759	3	1662644.24352622	472987.3853941949
760	3	1662577.7300333546	473021.21071371296
761	1	1652373.0766305542	462538.81970905495
762	4	1676986.8983730604	499085.8364712989
763	3	1627093.5919658625	544276.8175214541
764	3	1638396.0452948755	535199.9436023786
765	1	1641222.704334552	535470.437676279
766	1	1653280.255169382	528036.3824488748
767	4	1656262.7863964264	529401.6477966092
768	1	1639859.0350817614	529649.3560859835
769	3	1641418.5244292845	527398.0583868198
770	3	1635289.142971874	527546.7636556696
771	3	1633876.4427337367	531888.7871209178
772	3	1632157.2173983902	526118.3900785573
773	1	1631745.3352920727	525878.1728666307
774	3	1632025.371529121	526491.2286875391
775	1	1630043.376605716	528676.9751592813
776	3	1639903.4669726149	473831.7039592416
777	3	1631501.1439807953	530244.275675588
778	1	1631568.7915076986	529785.9036890628
779	3	1634036.0336462685	532636.8509246622
780	1	1634240.8739667097	532344.3585569776
781	3	1661544.522200757	464021.5401042838
782	3	1657119.2203052759	495858.49100616
783	1	1659372.3105191991	499433.5256557679
784	3	1661724.7247079585	464589.69203123567
785	1	1623436.4383449794	538034.6794970327
786	3	1635308.9998511141	483854.218719979
787	3	1634731.8265554497	483524.48111111205
788	2	1662867.6770614935	464467.0001893671
789	3	1622353.5721509636	542020.2759766616
790	1	1621651.0358874856	542753.8220636442
791	3	1620817.668054676	546644.0423161524
792	1	1631850.0633877185	500761.1904318058
793	3	1632578.6776180437	502710.4924773699
794	1	1699043.605947696	422383.83608687896
795	3	1700072.4174327771	422732.5248413663
796	3	1676677.4131590682	518193.1619805016
797	3	1676759.6139383577	519818.06293374434
798	1	1676063.7667824253	519960.4794793901
799	3	1640066.3339356473	488088.28273076453
800	1	1636138.7847426082	484946.2570391612
801	3	1634467.813885317	542807.2879269029
802	1	1634594.4956993163	541603.4311907046
803	3	1626173.555101139	469934.48735388875
804	1	1627003.6499394954	470408.15292434196
805	3	1690419.3112675743	517604.74003931036
806	1	1690349.3000166947	517482.73543726857
807	3	1696271.1698762416	503539.27088918904
808	2	1600370.285457769	441567.984815012
809	3	1600680.1081774044	441622.31298760313
810	3	1670778.049458637	480953.9789662213
811	3	1659724.5856439732	471616.398359949
812	3	1659436.611785492	471422.8866247735
813	3	1659678.81413471	471196.44200093433
814	3	1659698.940204524	471384.42629785236
815	1	1676842.880545727	520191.0782377161
816	1	1606270.7577304442	467238.5764735632
817	3	1606491.18706977	469854.27611372934
818	3	1673640.9217803339	504156.9213464463
819	1	1672986.69845859	504078.3877115323
820	3	1674689.1878733	510554.53872326936
821	1	1673624.809695581	510436.0971734622
822	3	1675807.9238789803	509411.4994676028
823	1	1675461.9120735112	510066.9514354708
824	3	1665960.5797947615	465035.3001720593
825	1	1666229.9790119117	465613.8362401786
826	3	1601435.5158058656	415472.5750921936
827	1	1601250.34446918	414815.6621083647
828	1	1621052.8258646522	467028.7714098383
829	3	1687521.6205409274	501366.0178147658
830	1	1687724.0613049783	500808.2033477297
831	3	1605935.8942904172	421554.7486879517
832	1	1606491.0173044265	421398.5963510487
833	3	1607109.594672134	417019.7339100447
834	1	1608343.837662441	415810.09565786447
835	1	1628421.2350613475	446296.90101596265
836	3	1628204.6573703403	447008.18165789946
837	4	1604579.0879369734	433965.9374568478
838	3	1604404.9209509308	433984.4955318964
839	3	1604026.700025379	434368.1757077265
840	3	1659498.3575464915	481874.69855312124
841	3	1662542.3049135145	483492.6099498528
842	3	1700860.2621410254	500698.79088847333
843	3	1683791.7330721642	475143.5125864687
844	3	1643103.4853278887	459919.6020158424
845	3	1642818.0816961525	460374.5446924121
846	3	1631719.7766538486	422091.6340295531
847	1	1631305.1448615096	421714.2099690655
848	3	1630322.3143246325	422917.03684402246
849	1	1630410.243110798	421951.00117710215
850	1	1619042.4158107531	536814.601561831
851	3	1669494.4666619492	484906.5680565782
852	1	1668557.5580555843	484912.5794253736
853	3	1619694.749001185	407072.03769573005
854	1	1619718.139031929	405093.3095096147
855	3	1616144.168281117	418736.106418002
856	1	1615465.4567596356	418628.5632494532
857	3	1616678.2075707	421041.91546248
858	1	1615909.3416693346	421180.8017714476
859	3	1617066.806349516	422230.85095955816
860	1	1617441.1672413396	422166.63804505614
861	3	1691322.7969308337	491335.7495823636
862	3	1611067.975317587	442800.13790182007
863	1	1610704.0590927133	443037.94729632797
864	3	1689295.9992975532	478711.3783836551
865	1	1689567.6659668032	478008.03961932
866	3	1671150.7127634261	459244.1519452697
867	1	1671082.1779867436	458706.10779507906
868	2	1634806.6319413013	486055.41080337047
869	3	1593227.311956549	492831.0577487588
870	1	1593140.3985958062	497001.4355334993
871	1	1641795.5740390357	442384.86228354473
872	3	1677139.8943702178	478795.3351809985
873	1	1677539.921726495	478536.51706491184
874	3	1616781.7019846514	412644.1586753214
875	1	1615149.0524819535	412498.64275175903
876	3	1611684.337404936	426519.2973495941
877	1	1611697.0499828036	425661.5051117889
878	3	1600930.9789685956	435709.92916112073
879	1	1600294.6332789683	436761.62741647736
880	3	1673066.778077547	480053.71206043306
881	1	1673217.6036060976	479515.980703812
882	1	1646983.7175261984	493865.8967669398
883	1	1645119.060669197	493023.12109353964
884	3	1654715.9773127413	458415.6953159982
885	3	1669916.8975547673	455518.33613299346
886	1	1669689.1310638376	455810.0671384893
887	3	1645930.0409737646	500957.8431473085
888	1	1644430.942165206	500480.90733210836
889	3	1647688.022779426	502190.25918862224
890	3	1642385.602626105	502821.54057237075
891	1	1642142.975791884	502498.8263410144
892	1	1605619.3796037883	427169.3775458468
893	3	1606674.1355431892	427056.1502829997
895	3	1701839.0227340027	432263.20188732573
896	3	1685595.6439658476	490814.69070829
897	3	1682464.4896204064	490415.0665055353
898	1	1683017.6095330594	490453.31068208645
899	3	1698789.8188266733	475460.2957077714
900	1	1699838.6274075645	475279.86434446444
901	4	1673822.9933974615	495235.83642920887
902	3	1654326.2895719407	515212.77127543685
903	1	1654201.4838133152	515636.3912757768
904	3	1606271.481632263	418947.4476743964
905	1	1608230.795142239	419649.01609445736
906	3	1589889.1669178985	408202.5712437382
907	1	1671597.6186848301	453970.0876265493
908	3	1671439.8082322236	452931.3401049394
909	3	1671368.365443298	452895.66782216757
910	3	1607389.6065400199	454464.1062778463
911	1	1607464.726621237	455029.5974123892
912	3	1627849.631129865	456499.47211227857
913	3	1597973.2680117371	450465.3352863277
914	1	1598271.973778907	450634.81062701525
915	3	1608648.9216308917	455821.2454500933
916	1	1608081.0336764022	456238.89393325517
917	1	1595991.4656499778	472415.28747961164
918	3	1596995.5872941737	446131.3246335776
919	1	1596743.9533930055	445528.79772246437
920	3	1616183.2972653934	436121.3102632127
921	1	1616317.7184436321	436999.89022175706
922	4	1615520.1952659518	427887.8797932607
923	3	1621842.7698718172	435598.7240403728
924	1	1621928.9490595576	435813.5629697711
925	3	1663866.768643263	509755.2439612648
926	1	1662685.4504899157	511505.87059443083
927	3	1663284.5136054442	509793.7545402375
928	3	1605937.5918704811	422361.03830631083
929	3	1605878.377280048	422961.6851277266
930	1	1600505.1519570714	441433.4106561743
931	3	1601202.9934834295	441702.71369572653
932	3	1614766.4882980685	463580.77442076063
933	1	1614903.2089294076	463993.3726825618
934	2	1676234.048471387	419296.67435551935
935	3	1668954.8120352034	460623.00290429516
936	1	1668533.569154137	460542.5268103047
937	3	1643252.6191189978	498319.3895071883
938	1	1643410.4986998911	499983.03596792655
939	3	1639836.743062824	481153.3181816556
940	3	1640544.2135334667	480602.93525630125
941	1	1641530.8417806912	480539.403979366
942	1	1643451.231673336	484266.5774812522
943	3	1611724.3160265014	438066.7003805758
944	1	1611976.1783852484	438465.4969577723
945	3	1613221.5564190268	437448.11966208974
946	1	1613177.7440282814	437222.9600820137
947	1	1696486.1555063291	438238.08594022365
948	3	1653880.6376903423	506727.07957383234
949	1	1654716.916883575	505659.08802923496
950	3	1596263.0380833417	417570.89958166535
951	3	1596312.0060996707	417488.004605835
952	2	1610228.8428243892	527184.8888790385
953	1	1610295.4702187846	527463.6443643289
954	3	1598592.5938007329	461277.7862714638
955	1	1597692.060385455	461890.98677315
956	3	1599606.1774165628	462964.559739743
957	1	1599040.874071253	463049.63504536316
958	3	1667030.614436392	479871.41402391746
959	3	1694649.301286049	454478.98355787876
960	3	1694222.1275847652	455158.61542234174
961	3	1640807.6029128397	486809.10999908135
962	1	1640716.3518979957	487436.6235105053
963	1	1686038.0103715719	434545.2800753976
964	3	1646424.9963260442	502645.0670364549
965	3	1601446.572081754	469657.220066339
966	1	1600651.3949764257	470006.1754773837
967	3	1615296.0846826336	518850.89015661454
968	3	1600891.156225017	468539.025192263
969	1	1600831.1980897367	468663.552377039
970	3	1616048.673604456	522962.2199423506
971	1	1615212.3376663572	523137.29143745784
972	3	1599514.590537402	467908.84969005856
973	1	1598954.0591889936	468525.7120959511
974	1	1684506.4534058892	454134.28430994134
975	3	1683495.2888069635	454250.0977573034
976	3	1615040.5572086496	436659.3510195578
977	1	1614901.9097078163	435681.08569274546
978	3	1622371.3253308418	457192.423414015
979	1	1646769.6123593892	467688.16017995565
980	2	1607925.3291618868	535709.97527913
981	3	1695027.6656097686	417861.2943750962
982	1	1695900.3399560223	417825.08821205393
983	3	1710235.428454379	441298.7064073693
984	3	1709469.9932415567	440870.8777992207
985	3	1694877.1813942422	417436.4507405616
986	1	1695713.7754951075	417202.55625363067
987	1	1697466.4639298278	419931.2027550309
988	1	1640570.3703499215	491874.63015274494
989	3	1670702.2885221455	445986.53919310716
990	1	1670665.1865714635	445529.351267359
991	3	1588500.316252102	407162.78846572246
992	3	1621765.9473406356	524720.4495505386
993	1	1622197.6884357387	524229.314488642
994	3	1656709.3674079147	481510.23951211653
995	1	1656261.6412287029	481512.1321738073
996	3	1623255.328839548	523478.09877108963
997	3	1623426.9713446938	523640.9641780552
998	1	1607012.6525245614	518094.07787435455
999	3	1607054.2976869715	518221.33492627507
1000	3	1630886.6083877168	524689.0317666202
1001	1	1630928.1935477522	525203.650742725
1002	3	1650474.3033839604	467091.197451351
1003	4	1650832.6657635684	466997.3687420126
1004	3	1666669.6743349188	514612.99618146085
1005	1	1662948.5111169445	515012.6573102719
1006	3	1682594.0287960207	408360.53898211406
1007	1	1682843.9903414417	407667.9224293297
1008	3	1632157.2264680818	422615.50012130616
1009	1	1631671.39088639	422747.7917958388
1010	3	1681453.3530752105	407826.46067941684
1011	1	1680869.328328446	408739.69920524926
1012	3	1628482.4222389061	462680.81749729684
1013	1	1628230.9217834803	462759.11064646096
1014	3	1680405.44961641	407039.249431023
1015	1	1679854.5547623772	406904.9189273076
1016	3	1666286.363290837	467750.40004962654
1017	3	1666433.6138369748	468448.1493470471
1018	3	1674856.3002067462	423541.088737565
1019	3	1663180.2444142455	477417.6922956406
1020	1	1663496.7686827886	477309.89696318936
1021	1	1672265.157744059	462313.45726400375
1022	3	1672524.171478179	464978.70092572854
1023	4	1663095.8989839726	476233.694678114
1024	3	1638487.3900116116	488547.3631815477
1025	1	1636634.3144953665	489109.40128136886
1026	3	1674849.0316346835	421815.7389301226
1027	3	1674672.9298314499	421800.7698384633
1028	3	1651052.0299841606	482867.73997741623
1029	1	1651889.1694716155	482832.7657578872
1030	1	1652729.145830305	482648.5360379231
1031	3	1653953.934324806	481700.45249920315
1032	3	1687337.5522011858	461427.1261673324
1033	1	1687382.0158232958	463444.06735940895
1034	3	1649974.1504497584	483409.5452508753
1035	1	1649432.2798277303	483222.5555308749
1036	3	1629007.5499119905	466075.7506156317
1037	1	1629580.967283468	466022.4692508959
1038	3	1647160.8515301598	473772.81392533664
1039	1	1647144.2689896722	474343.0545134496
1040	3	1629088.2838839053	466549.1305512535
1041	1	1630754.5957671767	466021.19600716553
1042	3	1647374.9083523324	473779.91406596365
1043	1	1647386.415989921	474095.3934279051
1044	3	1669890.2422988266	523934.0263972602
1045	1	1671081.6011649277	523751.79760082765
1046	3	1698361.213165182	459062.1607857568
1047	1	1698612.7468243164	460952.33224231855
1048	3	1669969.391669968	454287.0581224144
1049	4	1669704.4039573132	454227.53083763545
1050	1	1657101.7626105866	443503.55995015154
1051	3	1657811.031579195	443422.8145183466
1052	3	1663766.9640319764	525696.19693715
1053	1	1663734.0658574132	525557.8485086093
1054	3	1691509.3036389514	455669.9050448375
1055	3	1691151.3304118407	455707.167916159
1056	4	1672734.747584493	420711.59651074925
1057	1	1672393.3141885889	420219.642232497
1058	1	1687739.7116332757	412037.99212727963
